-3.717264533042907715e-01,3.906373381614685059e-01
3.541349172592163086e-01,-3.058648705482482910e-01
3.082095980644226074e-01,-3.422125279903411865e-01
2.738936543464660645e-01,-2.427132129669189453e-01
-3.815823495388031006e-01,3.325752913951873779e-01
3.659627437591552734e-01,-3.472079336643218994e-01
-4.139608144760131836e-01,4.134768247604370117e-01
-2.718064785003662109e-01,3.178337216377258301e-01
-3.342444598674774170e-01,3.949826359748840332e-01
-3.857884705066680908e-01,3.485997915267944336e-01
3.371317684650421143e-01,-3.797118961811065674e-01
2.218698114156723022e-01,-2.495293766260147095e-01
3.014132678508758545e-01,-2.739227712154388428e-01
3.403311669826507568e-01,-3.550963103771209717e-01
-3.621495366096496582e-01,3.363820612430572510e-01
3.948760628700256348e-01,-3.918755054473876953e-01
-3.161337673664093018e-01,3.081933856010437012e-01
-2.772745788097381592e-01,3.275992572307586670e-01
3.354943096637725830e-01,-3.532244861125946045e-01
3.405674993991851807e-01,-3.120444118976593018e-01
-4.096951782703399658e-01,4.017290472984313965e-01
-3.357742130756378174e-01,2.759921252727508545e-01
2.439617179334163666e-02,3.634443879127502441e-02
-2.841287851333618164e-01,3.071292340755462646e-01
-3.446267843246459961e-01,2.858928740024566650e-01
-3.632365465164184570e-01,3.382284045219421387e-01
3.136252164840698242e-01,-3.211847245693206787e-01
-3.690847754478454590e-01,3.866763412952423096e-01
-3.028292357921600342e-01,3.374822139739990234e-01
-2.893701195716857910e-01,3.225235641002655029e-01
-3.941710293292999268e-01,3.762010931968688965e-01
-3.574432134628295898e-01,3.262277543544769287e-01
3.098819255828857422e-01,-2.643139064311981201e-01
-3.169962763786315918e-01,2.806837558746337891e-01
1.892846524715423584e-01,-1.991055607795715332e-01
3.088530302047729492e-01,-3.564617931842803955e-01
2.471904158592224121e-01,-2.386886626482009888e-01
-3.662228882312774658e-01,3.610672652721405029e-01
3.532214759616181254e-05,1.149581652134656906e-02
3.618481159210205078e-01,-3.416328430175781250e-01
-3.978247344493865967e-01,4.200464189052581787e-01
3.354700505733489990e-01,-2.927164137363433838e-01
4.275017976760864258e-01,-4.171799123287200928e-01
3.695378005504608154e-01,-4.066030085086822510e-01
-6.148234009742736816e-03,-2.846783259883522987e-03
-3.551115393638610840e-01,3.211814761161804199e-01
3.879280090332031250e-01,-4.018051922321319580e-01
-2.780369520187377930e-01,3.020207583904266357e-01
3.760135471820831299e-01,-3.780104219913482666e-01
1.437515299767255783e-02,1.770529337227344513e-02
-1.764257103204727173e-01,2.186837643384933472e-01
3.069658279418945312e-01,-3.476307988166809082e-01
2.739165127277374268e-01,-2.532229125499725342e-01
3.611949384212493896e-01,-3.186806738376617432e-01
3.861431479454040527e-01,-3.926404714584350586e-01
-2.602766156196594238e-01,3.202663958072662354e-01
3.526295125484466553e-01,-3.776089847087860107e-01
3.785420060157775879e-01,-3.471173644065856934e-01
3.425355255603790283e-01,-3.053457140922546387e-01
-3.611293733119964600e-01,4.051646590232849121e-01
3.244595825672149658e-01,-2.938070893287658691e-01
9.018804877996444702e-03,8.084152825176715851e-03
3.895760476589202881e-01,-4.253124892711639404e-01
2.807868421077728271e-01,-2.570821642875671387e-01
-4.055292904376983643e-01,3.796692192554473877e-01
-3.437508642673492432e-01,3.186772465705871582e-01
-3.810725212097167969e-01,3.412358164787292480e-01
-3.520663380622863770e-01,3.383822143077850342e-01
-3.600455522537231445e-01,3.470894098281860352e-01
-4.358762204647064209e-01,4.122484922409057617e-01
-2.870043218135833740e-01,2.674689590930938721e-01
2.890756428241729736e-01,-3.383227288722991943e-01
-3.405172824859619141e-01,3.397246301174163818e-01
-3.404563665390014648e-01,3.220607340335845947e-01
2.042693495750427246e-01,-2.218387573957443237e-01
-3.432843089103698730e-01,3.057481050491333008e-01
3.133615553379058838e-01,-3.361840546131134033e-01
4.022375047206878662e-01,-3.755027055740356445e-01
3.007527589797973633e-01,-2.697224617004394531e-01
2.423086203634738922e-02,3.459791466593742371e-02
3.667885363101959229e-01,-3.871538639068603516e-01
-4.041098356246948242e-01,4.365525841712951660e-01
3.335174024105072021e-01,-3.871068358421325684e-01
-8.003987371921539307e-03,-1.052831299602985382e-02
-3.904054760932922363e-01,4.188785254955291748e-01
3.961717784404754639e-01,-4.055961370468139648e-01
-2.432715445756912231e-01,2.670491635799407959e-01
3.696585893630981445e-01,-3.213327229022979736e-01
-3.602832853794097900e-01,3.233374059200286865e-01
4.349802136421203613e-01,-4.185889959335327148e-01
-3.351115286350250244e-01,2.881511449813842773e-01
-3.111251592636108398e-01,3.031105399131774902e-01
3.594645559787750244e-01,-3.064206540584564209e-01
3.701592087745666504e-01,-3.806383311748504639e-01
-3.154661655426025391e-01,3.334741294384002686e-01
-3.277643024921417236e-01,3.014742136001586914e-01
-3.350311815738677979e-01,3.073761165142059326e-01
-3.202124238014221191e-01,3.655251860618591309e-01
-3.543859124183654785e-01,3.137989640235900879e-01
-3.300164937973022461e-01,2.887718975543975830e-01
